Geneid	RpS12_A_Ribo	RpS12_B_Ribo	RpS12_C_Ribo	Xrp1_A_Ribo	Xrp1_B_Ribo	Xrp1_C_Ribo
FBGN0031347	0	0	0	0	0	0
FBGN0031831	1	0	0	0	0	0
FBGN0032491	0	0	0	0	0	0
FBGN0259998	0	0	0	0	0	0
FBGN0031331	0	0	0	0	0	0
FBGN0265087	0	0	0	0	0	0
FBGN0051646	0	0	0	0	0	0
FBGN0051675	0	0	0	0	0	0
FBGN0003372	0	18	0	0	0	1
FBGN0086711	11	0	14	15	12	13
FBGN0000579	573	425	466	709	1067	1132
FBGN0032294	0	0	0	0	0	0
FBGN0032230	80	52	50	116	125	102
FBGN0267821	176	128	144	172	327	279
FBGN0285948	1245	1155	893	1289	2074	1758
FBGN0259201	0	0	0	0	0	0
FBGN0053552	0	0	0	1	0	0
FBGN0262647	317	333	279	404	499	518
FBGN0261568	0	0	0	0	0	0
FBGN0032231	27	54	27	35	51	40
FBGN0051658	6	0	5	5	3	2
FBGN0025109	0	8	3	2	14	1
FBGN0053723	0	0	0	0	0	0
FBGN0031837	0	0	0	0	0	0
FBGN0027363	116	112	102	179	230	218
FBGN0031384	6	12	6	14	12	18
FBGN0031775	0	0	0	0	0	0
FBGN0032818	3	3	16	11	24	12
FBGN0264672	8	0	9	30	22	19
FBGN0051739	237	208	155	224	275	274
FBGN0259951	0	0	0	0	0	0
FBGN0024320	182	136	151	277	342	348
FBGN0015320	44	21	36	82	103	88
FBGN0031573	4	7	11	15	26	18
FBGN0032881	30	54	18	28	34	24
FBGN0040719	0	0	0	0	0	0
FBGN0031628	7	12	8	2	3	6
FBGN0261630	0	0	0	0	0	0
FBGN0260228	0	0	0	0	0	0
FBGN0003046	0	0	2	0	0	4
FBGN0028387	52	106	44	52	69	72
FBGN0028941	0	0	0	0	0	0
FBGN0032283	6	7	0	9	6	14
FBGN0040261	0	0	0	0	0	0
FBGN0016076	99	50	106	112	153	174
FBGN0032973	0	0	0	0	0	0
FBGN0032530	0	0	0	0	0	0
FBGN0024183	342	324	300	431	514	630
FBGN0045486	0	0	0	0	0	0
FBGN0261976	22	35	17	35	21	18
FBGN0011603	0	0	0	0	0	0
FBGN0032646	51	45	28	56	89	115
FBGN0085369	0	0	0	0	0	0
FBGN0083962	36	11	55	46	94	78
FBGN0027844	8	26	19	10	25	11
FBGN0051613	0	0	0	0	0	0
FBGN0032175	0	0	0	0	0	0
FBGN0015924	19	27	18	35	28	16
FBGN0032193	18	35	18	45	30	45
FBGN0032512	32	29	29	41	61	64
FBGN0032654	0	0	0	0	0	0
FBGN0053673	0	0	0	0	0	0
FBGN0264989	0	0	0	0	0	0
FBGN0262002	0	0	0	0	0	0
FBGN0032299	0	0	0	0	0	1
FBGN0025700	303	206	220	378	586	568
FBGN0053644	0	0	0	0	0	0
FBGN0284251	200	153	196	211	259	256
FBGN0085199	0	0	0	0	0	0
FBGN0032329	60	82	54	68	75	102
FBGN0262880	0	0	0	0	0	0
FBGN0053194	0	0	0	0	0	0
FBGN0051860	0	0	0	0	0	0
FBGN0032169	20	24	20	16	19	19
FBGN0032337	0	0	0	0	0	0
FBGN0051687	0	0	0	0	0	0
FBGN0031903	0	0	1	0	0	0
FBGN0031638	52	16	50	50	93	73
FBGN0243486	60	78	66	105	157	153
FBGN0085195	58	256	229	148	62	31
FBGN0264301	0	0	0	0	0	0
FBGN0031547	1	0	1	2	0	0
FBGN0028926	29	50	46	58	57	60
FBGN0051851	0	0	0	0	0	0
FBGN0032788	0	0	0	0	0	0
FBGN0259953	0	0	0	0	0	0
FBGN0031466	0	0	0	0	1	0
FBGN0000053	251	212	190	288	340	360
FBGN0032699	13	0	10	10	30	10
FBGN0032296	48	93	38	70	76	86
FBGN0267726	0	0	0	0	0	0
FBGN0031836	19	18	19	14	43	43
FBGN0032749	1	0	0	0	0	0
FBGN0032372	0	0	0	0	0	0
FBGN0015316	0	0	0	0	0	0
FBGN0032780	0	0	0	0	1	0
FBGN0032700	5	0	11	7	21	9
FBGN0051718	0	0	0	0	0	0
FBGN0051848	0	0	0	0	0	0
FBGN0263933	160	167	126	202	261	262
FBGN0031947	127	148	111	144	162	166
FBGN0032303	0	0	0	0	0	0
FBGN0085191	0	0	0	0	0	0
FBGN0054043	0	0	0	0	0	0
FBGN0032111	0	0	0	0	0	0
FBGN0053840	0	0	0	0	0	0
FBGN0032987	948	910	767	931	1299	1101
FBGN0032176	0	0	0	0	0	0
FBGN0261068	90	54	54	68	85	102
FBGN0265968	21	35	20	18	24	21
FBGN0028986	0	0	0	0	0	0
FBGN0031753	0	0	0	0	0	0
FBGN0003961	0	7	1	0	0	0
FBGN0053832	0	0	0	0	0	0
FBGN0031497	544	449	502	610	951	859
FBGN0031558	0	3	13	6	0	1
FBGN0023091	0	0	0	0	0	0
FBGN0032858	20	6	24	28	38	31
FBGN0051797	0	0	0	0	0	0
FBGN0042126	0	0	0	0	0	0
FBGN0016978	80	98	77	127	119	137
FBGN0031289	0	0	0	0	0	0
FBGN0085343	14	9	2	8	7	8
FBGN0011272	829	694	757	973	1366	1230
FBGN0262621	0	0	0	0	0	0
FBGN0031608	21	2	12	12	16	26
FBGN0051611	0	0	0	0	0	0
FBGN0043854	0	0	0	0	0	0
FBGN0032821	68	36	74	117	148	148
FBGN0053817	0	0	0	0	0	0
FBGN0053866	0	0	0	0	0	0
FBGN0051949	0	0	0	0	0	0
FBGN0031785	0	0	0	0	0	0
FBGN0263051	6	9	5	20	19	16
FBGN0032612	1	0	0	0	1	0
FBGN0031470	0	0	0	0	0	0
FBGN0085204	0	0	0	0	0	0
FBGN0086657	76	51	52	104	124	100
FBGN0032374	0	0	0	0	0	0
FBGN0051798	0	0	0	0	0	0
FBGN0031260	198	189	215	270	519	442
FBGN0040509	0	0	0	0	0	0
FBGN0032217	316	322	328	439	501	488
FBGN0051682	0	0	0	0	0	0
FBGN0031784	0	0	0	0	0	0
FBGN0051720	0	0	0	0	0	0
FBGN0031317	30	28	16	19	43	24
FBGN0025115	0	0	0	0	0	0
FBGN0031284	3	0	4	3	8	7
FBGN0243513	2	1	1	4	3	3
FBGN0032338	0	0	0	0	0	0
FBGN0031398	16	6	23	20	46	15
FBGN0031562	0	0	5	0	0	0
FBGN0031752	57	43	28	48	74	63
FBGN0053908	0	0	0	0	0	0
FBGN0031910	0	1	0	0	0	122
FBGN0032225	0	0	0	0	0	0
FBGN0026148	22	39	39	25	42	57
FBGN0032315	0	0	0	0	0	0
FBGN0032470	0	0	0	0	0	0
FBGN0031885	90	100	72	97	131	136
FBGN0263916	268	203	239	357	567	558
FBGN0051973	12	12	16	13	40	21
FBGN0259749	23	47	42	34	65	42
FBGN0265257	0	0	0	0	0	0
FBGN0031282	7	0	2	7	10	10
FBGN0069354	0	0	0	2	0	1
FBGN0028871	3	0	1	0	0	3
FBGN0032084	0	7	4	0	3	0
FBGN0087041	8	16	11	3	14	13
FBGN0263078	0	0	0	0	0	0
FBGN0016698	34	36	52	69	89	77
FBGN0032234	17	23	10	19	20	10
FBGN0032666	131	216	116	283	366	311
FBGN0004858	68	83	60	111	124	117
FBGN0261804	0	0	0	0	0	0
FBGN0002939	0	0	0	0	0	0
FBGN0031374	77	92	62	116	171	175
FBGN0031332	0	0	0	0	0	0
FBGN0264750	0	0	0	0	0	0
FBGN0031697	0	0	0	0	0	0
FBGN0041182	86	69	71	159	137	103
FBGN0032787	15	41	2	15	10	18
FBGN0031865	1	8	0	0	0	1
FBGN0031515	0	0	0	1	0	0
FBGN0031457	4	13	2	9	35	23
FBGN0004363	794	655	725	1021	1543	1488
FBGN0261054	0	0	0	0	0	0
FBGN0010323	0	0	0	0	0	0
FBGN0032042	0	0	1	2	0	2
FBGN0032067	0	0	0	0	0	0
FBGN0262352	0	0	0	0	0	0
FBGN0032833	388	290	255	386	488	484
FBGN0032586	503	428	434	418	658	628
FBGN0259717	16	37	28	24	30	29
FBGN0028546	65	102	47	76	120	122
FBGN0002936	0	0	0	0	0	0
FBGN0053865	0	0	0	0	0	0
FBGN0004406	17	8	10	6	9	36
FBGN0028410	0	0	0	0	0	0
FBGN0261983	62	54	55	61	94	83
FBGN0051816	0	0	0	0	0	0
FBGN0031281	47	39	23	36	71	68
FBGN0016660	2	0	0	0	0	0
FBGN0019932	48	31	46	42	39	48
FBGN0031513	0	0	0	0	0	0
FBGN0032626	0	0	0	0	0	0
FBGN0032923	75	112	87	125	167	153
FBGN0032259	16	0	15	25	37	30
FBGN0031580	0	0	1	0	0	0
FBGN0085476	0	0	0	0	0	0
FBGN0051950	21	12	23	49	38	52
FBGN0031874	12	11	6	5	9	14
FBGN0051802	0	0	0	0	0	0
FBGN0051659	0	0	0	0	0	0
FBGN0041181	98	30	58	69	102	112
FBGN0286875	0	0	0	0	0	0
FBGN0001990	29	4	17	45	28	34
FBGN0031673	50	63	72	89	116	108
FBGN0004915	130	123	146	155	185	230
FBGN0263198	297	288	301	345	483	472
FBGN0032597	33	32	33	42	64	65
FBGN0028864	0	0	0	0	0	0
FBGN0031663	29	49	35	40	46	43
FBGN0031436	69	21	59	77	136	114
FBGN0032485	17	9	14	32	42	44
FBGN0053526	95	93	81	102	97	101
FBGN0032734	0	0	0	0	0	0
FBGN0250906	229	213	200	293	470	437
FBGN0027505	54	35	36	50	83	58
FBGN0005771	159	118	141	190	287	254
FBGN0032140	2	21	0	3	7	5
FBGN0053822	0	0	0	0	0	0
FBGN0265669	0	0	0	0	0	0
FBGN0031564	0	0	0	0	0	0
FBGN0028850	0	0	0	0	0	0
FBGN0032752	0	0	0	1	0	2
FBGN0005683	11	3	7	14	19	15
FBGN0028526	0	0	2	0	0	0
FBGN0262001	0	0	1	0	0	0
FBGN0283525	18	7	12	30	28	32
FBGN0025595	1	0	0	0	0	0
FBGN0261058	0	0	0	0	0	0
FBGN0032859	94	147	90	137	229	177
FBGN0085342	0	6	2	7	3	6
FBGN0259111	1	0	2	0	2	2
FBGN0028970	16	18	12	10	28	15
FBGN0028902	0	0	0	0	0	0
FBGN0025697	0	0	0	0	0	1
FBGN0053881	0	0	0	0	0	0
FBGN0032404	82	90	76	94	136	172
FBGN0002044	240	162	206	258	340	310
FBGN0043539	0	0	0	0	0	0
FBGN0032385	0	0	0	0	0	0
FBGN0031971	6	13	15	33	30	29
FBGN0015621	34	58	33	55	88	80
FBGN0259176	131	164	162	178	313	267
FBGN0263081	0	0	0	0	0	0
FBGN0023388	78	75	50	84	113	115
FBGN0028525	0	0	0	0	0	0
FBGN0032221	0	3	1	0	5	7
FBGN0031453	642	608	556	677	825	623
FBGN0086347	140	84	126	222	227	214
FBGN0031992	63	23	41	63	94	54
FBGN0263322	0	0	0	0	0	0
FBGN0002023	0	0	0	1	0	1
FBGN0085202	0	0	0	0	0	0
FBGN0031957	2	1	4	16	40	28
FBGN0031814	31	48	18	46	70	58
FBGN0032149	34	33	29	19	44	39
FBGN0263773	32	39	12	23	60	27
FBGN0032032	8	5	13	6	17	12
FBGN0001961	65	49	65	65	159	166
FBGN0259989	0	0	0	0	0	0
FBGN0031492	184	126	105	168	233	236
FBGN0032129	0	0	0	0	1	0
FBGN0267689	0	0	0	0	0	0
FBGN0053129	359	409	306	548	788	782
FBGN0031403	72	61	41	63	65	64
FBGN0028481	0	0	0	0	0	0
FBGN0262878	0	0	0	0	0	0
FBGN0028838	0	0	0	0	0	0
FBGN0031756	0	0	2	0	0	0
FBGN0065108	0	0	0	0	0	0
FBGN0025608	41	61	44	58	67	86
FBGN0085470	6	0	8	3	9	12
FBGN0032774	78	59	68	101	143	133
FBGN0028863	0	0	1	0	0	0
FBGN0032964	0	0	0	0	0	0
FBGN0250844	0	0	0	0	0	0
FBGN0031321	22	11	19	17	29	23
FBGN0025678	658	646	559	863	1441	1355
FBGN0032894	0	0	0	0	0	0
FBGN0010583	28	67	43	42	69	61
FBGN0284244	64	66	50	112	113	103
FBGN0028938	0	0	1	0	0	0
FBGN0031235	0	0	0	0	0	0
FBGN0031719	0	0	0	0	0	0
FBGN0032618	4	3	0	13	3	7
FBGN0262876	0	0	0	0	0	0
FBGN0032946	0	0	7	1	4	0
FBGN0260407	29	52	33	44	43	50
FBGN0053837	0	0	0	0	0	0
FBGN0031351	6	6	29	13	21	25
FBGN0062978	0	0	0	0	0	0
FBGN0032638	0	3	0	2	1	1
FBGN0032523	0	0	0	0	0	0
FBGN0260861	24	33	11	22	28	36
FBGN0032845	4	0	1	5	8	4
FBGN0032988	81	73	77	103	101	73
FBGN0032751	17	25	10	26	22	40
FBGN0054011	0	0	0	0	0	0
FBGN0053635	30	22	17	16	34	37
FBGN0051635	52	56	37	53	75	79
FBGN0032335	1	0	1	5	13	3
FBGN0027348	1	0	0	6	2	2
FBGN0031315	16	14	14	25	39	29
FBGN0032705	56	87	50	82	101	104
FBGN0262598	0	0	0	0	0	0
FBGN0083970	0	0	0	0	0	0
FBGN0032408	87	94	73	133	150	202
FBGN0031653	0	4	1	0	0	0
FBGN0032123	52	62	39	107	123	92
FBGN0264894	2	10	2	5	10	18
FBGN0261683	0	0	0	0	0	0
FBGN0032717	102	83	109	144	212	158
FBGN0032444	913	737	806	1085	1579	1627
FBGN0051712	32	24	33	31	32	30
FBGN0086707	192	220	198	235	239	244
FBGN0028879	1	0	0	0	3	0
FBGN0264810	0	0	0	0	0	1
FBGN0031715	0	0	0	0	0	0
FBGN0032721	393	406	423	494	599	637
FBGN0000056	0	0	0	0	0	0
FBGN0031724	0	0	0	0	0	0
FBGN0032966	0	0	0	0	0	0
FBGN0032013	0	0	0	0	0	0
FBGN0032910	9	5	10	15	17	19
FBGN0259713	0	0	0	0	0	0
FBGN0028947	0	0	0	0	0	0
FBGN0032198	800	682	574	776	889	818
FBGN0032382	3	4	0	11	11	20
FBGN0051832	0	0	0	0	0	0
FBGN0085190	0	0	0	0	0	0
FBGN0031264	32	52	32	39	88	70
FBGN0032549	0	0	0	0	0	0
FBGN0085370	47	89	63	70	95	74
FBGN0031925	0	0	0	0	0	0
FBGN0032167	22	12	22	28	47	31
FBGN0003979	0	0	0	0	0	0
FBGN0032445	26	37	35	33	56	35
FBGN0032095	0	0	0	0	0	0
FBGN0040519	0	0	0	0	0	0
FBGN0053883	0	0	0	0	0	0
FBGN0051988	0	0	0	0	0	0
FBGN0031830	166	138	142	177	209	192
FBGN0053824	0	0	0	0	0	0
FBGN0250835	0	0	0	0	0	0
FBGN0032482	31	19	34	22	38	28
FBGN0264979	2	10	0	0	0	7
FBGN0000229	83	106	94	125	173	137
FBGN0031700	0	0	0	0	0	0
FBGN0031707	0	0	0	0	0	0
FBGN0001941	59	23	57	59	113	100
FBGN0051710	25	29	6	12	23	18
FBGN0051961	34	44	23	29	71	21
FBGN0031324	0	0	0	0	0	0
FBGN0051624	0	0	0	0	0	0
FBGN0032514	149	109	159	249	382	240
FBGN0031563	0	0	0	0	0	0
FBGN0261800	1023	954	859	1178	1721	1609
FBGN0051898	2	0	0	0	1	4
FBGN0051849	2	0	0	6	1	1
FBGN0053810	0	0	0	0	0	0
FBGN0032609	0	0	0	0	0	0
FBGN0031849	0	0	0	0	0	0
FBGN0053002	32	37	33	54	72	94
FBGN0284255	92	131	91	125	206	161
FBGN0032363	210	149	157	272	334	311
FBGN0028862	0	0	0	0	0	0
FBGN0032957	23	42	32	48	68	53
FBGN0016920	0	0	1	0	0	0
FBGN0000964	0	0	0	0	0	0
FBGN0031406	0	0	0	0	0	0
FBGN0031345	0	0	0	0	0	0
FBGN0032077	11	5	8	5	5	3
FBGN0005590	0	0	0	0	0	0
FBGN0086251	28	14	25	16	17	14
FBGN0031718	0	0	0	0	0	0
FBGN0000307	118	71	97	133	190	172
FBGN0287599	0	0	0	0	0	0
FBGN0032339	18	8	18	19	30	37
FBGN0025742	74	87	93	82	154	138
FBGN0032680	0	0	1	0	1	0
FBGN0261563	135	141	94	139	233	223
FBGN0046113	0	0	0	0	0	0
FBGN0267488	1265	993	1117	1622	2130	2244
FBGN0031474	64	56	52	115	112	108
FBGN0051735	0	0	0	0	0	0
FBGN0001142	7	17	13	22	37	20
FBGN0032629	10	10	17	18	17	25
FBGN0261020	38	26	31	40	57	46
FBGN0032424	0	0	0	0	0	0
FBGN0032292	41	30	39	54	87	85
FBGN0261057	0	0	0	0	0	0
FBGN0261822	89	70	98	117	194	125
FBGN0032078	28	21	22	21	42	25
FBGN0031239	0	0	0	0	0	0
FBGN0259922	0	0	0	0	0	0
FBGN0031848	16	7	4	14	37	21
FBGN0014189	838	811	744	888	1414	1359
FBGN0010398	8	15	13	27	43	44
FBGN0027560	1	2	2	5	2	0
FBGN0031868	227	205	253	306	465	483
FBGN0041337	0	0	0	0	0	0
FBGN0031941	0	0	0	0	0	0
FBGN0039958	75	91	53	85	77	69
FBGN0040079	31	8	11	43	45	38
FBGN0031320	97	95	92	57	62	63
FBGN0032519	0	0	0	1	0	4
FBGN0032089	0	0	1	1	1	0
FBGN0260452	0	0	0	0	0	0
FBGN0010300	620	503	580	949	1297	1335
FBGN0027868	164	97	143	209	235	284
FBGN0003557	130	99	100	164	204	196
FBGN0020376	0	0	0	0	0	0
FBGN0051806	0	0	0	0	0	0
FBGN0002022	214	300	190	290	491	437
FBGN0262601	134	117	108	214	337	314
FBGN0051779	0	0	0	0	0	0
FBGN0032436	0	0	0	0	0	0
FBGN0031367	0	0	0	0	0	0
FBGN0259984	152	157	179	286	319	317
FBGN0262782	125	132	140	142	300	243
FBGN0032689	114	48	75	126	212	175
FBGN0001995	90	53	50	76	69	43
FBGN0051693	0	0	0	0	0	0
FBGN0032488	61	39	44	70	75	73
FBGN0020762	5	14	11	14	16	15
FBGN0032856	6	5	7	5	8	9
FBGN0032750	14	24	15	22	25	15
FBGN0031774	2	11	7	3	12	3
FBGN0032224	5	36	5	15	6	7
FBGN0051871	0	0	2	0	1	0
FBGN0027515	33	77	42	49	89	54
FBGN0031869	0	0	0	0	0	0
FBGN0264988	0	0	0	0	0	0
FBGN0031435	4	0	0	14	4	6
FBGN0261671	200	159	148	229	274	275
FBGN0004838	1197	1243	1003	1434	2359	2409
FBGN0028948	0	0	0	0	0	0
FBGN0032015	144	188	161	303	455	357
FBGN0263842	0	0	0	0	0	0
FBGN0031654	0	2	1	0	0	0
FBGN0032478	0	0	0	0	0	0
FBGN0261566	0	0	0	0	0	0
FBGN0031940	0	7	0	0	0	2
FBGN0040993	0	0	1	0	0	1
FBGN0031423	0	0	0	0	0	0
FBGN0031268	77	96	83	96	141	109
FBGN0028878	0	0	0	0	0	0
FBGN0053302	2	9	1	11	14	5
FBGN0003896	11	12	18	20	40	22
FBGN0032624	0	0	0	0	0	0
FBGN0051861	0	0	0	0	0	0
FBGN0053838	0	0	0	0	0	0
FBGN0026395	0	0	0	0	0	0
FBGN0031561	0	0	0	0	0	0
FBGN0032882	107	73	75	115	152	146
FBGN0032688	109	117	81	102	156	145
FBGN0031265	22	19	31	28	58	64
FBGN0001991	0	0	1	0	0	0
FBGN0260486	50	28	47	93	81	68
FBGN0040510	0	0	0	0	0	0
FBGN0031381	5	5	12	9	9	8
FBGN0028540	50	48	67	42	71	87
FBGN0262856	0	0	0	0	0	0
FBGN0032814	9	7	6	22	11	11
FBGN0028645	0	0	0	0	0	0
FBGN0032172	32	20	23	40	78	46
FBGN0031228	94	91	50	78	96	70
FBGN0042127	0	1	1	1	0	2
FBGN0031568	0	0	0	0	0	0
FBGN0003942	975	1178	785	982	1478	1267
FBGN0283427	418	153	332	242	301	239
FBGN0032293	25	29	26	34	69	50
FBGN0032901	26	38	20	33	44	36
FBGN0032513	11	3	11	32	27	33
FBGN0032030	98	78	106	162	199	192
FBGN0032061	0	0	0	0	1	0
FBGN0051897	0	0	0	0	0	0
FBGN0005322	78	100	62	91	157	148
FBGN0053886	0	0	0	0	0	0
FBGN0032076	2	1	2	6	0	0
FBGN0031954	0	0	0	0	0	0
FBGN0003386	0	0	0	0	0	0
FBGN0004242	1	9	11	5	2	2
FBGN0031270	13	29	15	21	17	26
FBGN0040260	0	0	0	0	0	2
FBGN0032834	0	0	0	0	0	0
FBGN0051706	0	0	1	0	0	0
FBGN0032039	0	0	0	0	0	0
FBGN0053299	0	0	0	0	0	0
FBGN0051660	0	1	1	0	3	0
FBGN0027609	47	40	30	43	75	74
FBGN0031430	0	0	0	0	0	0
FBGN0032665	0	0	0	0	0	0
FBGN0003310	81	89	62	130	192	144
FBGN0031273	7	5	1	0	3	2
FBGN0051813	0	0	0	0	0	0
FBGN0260996	0	0	0	0	0	0
FBGN0003313	0	0	0	0	0	0
FBGN0032216	278	268	188	319	417	352
FBGN0032395	31	23	22	41	51	31
FBGN0264260	0	0	0	0	0	0
FBGN0031407	0	0	0	0	0	0
FBGN0051627	0	0	0	0	0	0
FBGN0040725	0	0	0	0	0	0
FBGN0000146	0	0	2	3	3	0
FBGN0031314	52	49	18	71	77	84
FBGN0002887	28	10	32	34	36	26
FBGN0031664	61	58	85	108	101	140
FBGN0040989	0	0	0	0	0	0
FBGN0031751	0	0	0	0	0	0
FBGN0051639	0	0	0	0	0	0
FBGN0000351	0	0	0	0	0	1
FBGN0031902	14	23	15	17	57	21
FBGN0020258	0	0	1	0	2	2
FBGN0031279	0	0	0	0	0	0
FBGN0031626	0	0	0	0	0	0
FBGN0011737	76	92	70	66	92	90
FBGN0017551	27	18	25	20	47	43
FBGN0263598	408	269	312	409	578	628
FBGN0031881	6	0	0	3	4	4
FBGN0051935	42	24	25	27	49	44
FBGN0085210	0	0	0	0	0	0
FBGN0260479	0	0	0	0	0	0
FBGN0261567	0	0	0	0	0	0
FBGN0053533	0	0	0	0	0	0
FBGN0263386	0	0	0	0	0	0
FBGN0051960	0	0	0	0	0	0
FBGN0000120	0	0	0	0	0	0
FBGN0000273	78	69	75	82	125	117
FBGN0267254	0	0	0	0	0	0
FBGN0024244	42	26	35	49	90	45
FBGN0032265	0	0	0	0	0	0
FBGN0260632	48	40	36	45	93	83
FBGN0032040	0	0	0	0	0	0
FBGN0031777	39	33	25	46	53	53
FBGN0032836	0	0	0	0	0	0
FBGN0040723	0	0	0	0	0	0
FBGN0261509	25	25	8	28	43	43
FBGN0015600	42	38	43	74	85	89
FBGN0053128	2	68	4	0	0	0
FBGN0051664	0	0	2	0	0	0
FBGN0032094	0	0	0	0	0	0
FBGN0026760	0	0	0	0	0	2
FBGN0031454	1	7	3	10	12	5
FBGN0031973	30	26	36	57	106	91
FBGN0028506	186	172	132	182	247	252
FBGN0031323	0	0	0	0	0	0
FBGN0032390	29	44	32	33	65	52
FBGN0085424	210	211	181	300	479	348
FBGN0015791	44	30	20	55	94	90
FBGN0028940	0	0	0	0	0	0
FBGN0000529	0	0	0	0	0	0
FBGN0031500	25	3	17	20	37	22
FBGN0053863	0	0	0	0	0	0
FBGN0032289	0	0	0	0	0	0
FBGN0283682	413	340	312	465	638	517
FBGN0032843	0	0	0	0	0	0
FBGN0267326	122	119	130	75	38	63
FBGN0031856	0	0	0	0	0	0
FBGN0032196	28	40	10	22	35	19
FBGN0250907	2460	2209	1653	3156	3691	3175
FBGN0031974	4	0	2	0	1	3
FBGN0041713	19	17	23	10	7	22
FBGN0051865	0	0	0	0	0	0
FBGN0085477	0	0	0	0	0	0
FBGN0001967	0	9	1	1	2	0
FBGN0001185	10	13	21	6	21	19
FBGN0053872	0	0	0	0	0	0
FBGN0032083	0	0	0	0	0	0
FBGN0032728	41	33	25	35	57	49
FBGN0024846	73	81	56	54	97	108
FBGN0015031	89	75	75	157	204	124
FBGN0015553	21	18	31	23	42	27
FBGN0031759	405	309	297	446	629	613
FBGN0046704	69	51	60	65	122	100
FBGN0259955	0	0	0	0	0	0
FBGN0032726	0	4	1	0	7	2
FBGN0040211	0	0	0	0	0	0
FBGN0051862	0	0	0	0	0	0
FBGN0031732	0	0	0	0	0	0
FBGN0022153	77	66	77	92	110	148
FBGN0046888	0	0	0	0	0	0
FBGN0052829	6	8	4	6	13	5
FBGN0053803	0	0	0	0	0	0
FBGN0040064	290	218	214	325	480	465
FBGN0031305	0	0	0	0	0	0
FBGN0031443	0	0	0	0	0	0
FBGN0032640	245	177	218	232	352	345
FBGN0003980	0	0	0	0	0	0
FBGN0031327	41	27	18	29	55	34
FBGN0032189	18	18	15	17	30	15
FBGN0031979	0	1	1	5	8	11
FBGN0262960	0	0	0	0	0	0
FBGN0028979	35	43	18	45	45	49
FBGN0032072	0	0	0	0	0	0
FBGN0031229	145	83	82	131	172	134
FBGN0086698	31	27	20	40	53	61
FBGN0031621	0	0	0	0	0	0
FBGN0021874	82	67	54	88	128	150
FBGN0051683	0	0	0	0	0	0
FBGN0032399	0	0	0	0	0	0
FBGN0032851	0	0	0	0	0	0
FBGN0032127	0	0	0	0	0	0
FBGN0067312	0	0	0	0	0	0
FBGN0053890	0	0	0	0	0	0
FBGN0032741	0	0	0	0	0	0
FBGN0026439	0	0	4	0	0	1
FBGN0032429	112	122	94	96	125	121
FBGN0053282	0	0	0	0	0	0
FBGN0032908	0	0	3	0	0	0
FBGN0031526	0	0	0	0	0	0
FBGN0032713	29	62	43	54	138	105
FBGN0032233	0	0	1	0	5	1
FBGN0051752	0	0	0	0	0	0
FBGN0031432	0	0	0	0	0	0
FBGN0032603	3	0	0	0	0	1
FBGN0032934	12	5	7	8	24	14
FBGN0261437	82	84	86	141	123	110
FBGN0031681	135	172	133	176	307	234
FBGN0003145	0	0	0	0	0	0
FBGN0027779	132	75	119	100	225	244
FBGN0031643	98	93	90	100	148	152
FBGN0020443	438	381	394	498	738	612
FBGN0053858	0	0	0	0	0	0
FBGN0032345	0	0	0	0	2	0
FBGN0086446	60	75	51	40	42	37
FBGN0259963	0	0	0	0	0	0
FBGN0031401	70	43	48	168	202	228
FBGN0086443	365	362	352	379	518	503
FBGN0031985	133	89	127	171	208	187
FBGN0000308	388	301	292	456	698	479
FBGN0024352	689	547	601	699	942	944
FBGN0051800	12	23	7	23	26	10
FBGN0250837	419	272	361	479	560	639
FBGN0029095	195	214	171	225	366	429
FBGN0266845	0	0	0	0	0	0
FBGN0053640	0	0	0	0	0	0
FBGN0051703	0	0	0	0	0	0
FBGN0032651	0	0	0	0	0	0
FBGN0031604	111	80	60	84	108	105
FBGN0032692	0	0	0	0	0	0
FBGN0032407	76	84	87	105	158	161
FBGN0015299	58	54	43	57	57	55
FBGN0026718	0	0	0	0	0	1
FBGN0032170	64	64	54	93	126	158
FBGN0032204	25	29	20	33	50	44
FBGN0267486	0	0	0	0	0	0
FBGN0031413	2	0	4	1	11	8
FBGN0032649	0	0	0	0	0	0
FBGN0032055	0	0	0	0	0	0
FBGN0284248	101	59	57	85	77	72
FBGN0028888	0	0	0	0	0	0
FBGN0052988	0	0	0	0	0	0
FBGN0288229	268	199	258	353	450	441
FBGN0031501	0	0	0	0	0	0
FBGN0032305	135	111	105	189	183	193
FBGN0032719	0	0	0	0	0	0
FBGN0032723	84	65	59	107	150	119
FBGN0026196	398	337	372	475	682	607
FBGN0027780	11	11	4	7	11	22
FBGN0027932	2122	1959	1818	2749	3683	3463
FBGN0014092	69	67	92	95	132	117
FBGN0028852	0	0	0	0	0	0
FBGN0053179	0	0	0	0	0	0
FBGN0028515	174	127	191	196	424	372
FBGN0031676	15	8	10	16	28	34
FBGN0032907	12	15	10	23	39	27
FBGN0287695	0	5	0	0	4	5
FBGN0051928	0	0	0	0	0	0
FBGN0031256	87	116	44	109	211	179
FBGN0031701	0	0	0	0	0	0
FBGN0032268	0	0	0	0	0	0
FBGN0053820	0	0	0	0	0	0
FBGN0040268	50	22	35	44	33	55
FBGN0263996	3	0	0	0	0	0
FBGN0027490	10	14	13	15	25	17
FBGN0053516	0	0	0	0	0	0
FBGN0051778	0	1	0	0	1	0
FBGN0051644	0	0	0	0	0	0
